NtAcceptConnectPort,NtAccessCheck,NtAccessCheckAndAuditAlarm,NtAccessCheckByType,NtAddAtom,NtAdjustGroupsToken,NtAdjustPrivilegesToken,NtAlertThread,NtAllocateLocallyUniqueId,NtAllocateUuids,NtAllocateVirtualMemory,NtAlpcAcceptConnectPort,NtAlpcCreatePort,NtAlpcCreateResourceReserve,NtAlpcCreateSecurityContext,NtAlpcDeleteSectionView,NtAlpcSetInformation,NtApphelpCacheControl,NtAssignProcessToJobObject,NtCallbackReturn,NtCancelIoFile,NtCancelTimer,NtClearEvent,NtClose,NtCompareTokens,NtContinue,NtCreateDebugObject,NtCreateDirectoryObject,NtCreateEvent,NtCreateFile,NtCreateKey,NtCreateMailslotFile,NtCreateMutant,NtCreateNamedPipeFile,NtCreatePrivateNamespace,NtCreateSection,NtCreateSemaphore,NtCreateThreadEx,NtCreateTransaction,NtCreateUserProcess,NtDelayExecution,NtDeleteAtom,NtDeleteKey,NtDeleteValueKey,NtDeviceIoControlFile,NtDuplicateObject,NtDuplicateToken,NtEnumerateKey,NtEnumerateValueKey,NtFindAtom,NtFlushBuffersFile,NtFlushInstructionCache,NtFs,NtGetContextThread,NtGetNextThread,NtGetNlsSectionPtr,NtIsProcessInJob,NtLockFile,NtLockVirtualMemory,NtMapViewOfSection,NtNotifyChangeDirectoryFile,NtNotifyChangeKey,NtOpenDirectoryObject,NtOpenFile,NtOpenKey,NtOpenMutant,NtOpenProcess,NtOpenThread,NtPlugPlayControl,NtPowerInformation,NtPrivilegeCheck,NtPrivilegedServiceAuditAlarm,NtProtectVirtualMemory,NtQueryAttributesFile,NtQueryDebugFilterState,NtQueryDefaultLocale,NtQueryDirectoryFile,NtQueryEaFile,NtQueryFullAttributesFile,NtQueryInformationFile,NtQueryInformationJobObject,NtQueryInformationProcess,NtQueryInformationThread,NtQueryInformationToken,NtQueryMultipleValueKey,NtQueryPerformanceCounter,NtQuerySecurityAttributesToken,NtQuerySecurityObject,NtQuerySystemInformation,NtQueryTimerResolution,NtQueryVirtualMemory,NtQueryVolumeInformationFile,NtQueueApcThread,NtRaiseException,NtRaiseHardError,NtReadFile,NtReadVirtualMemory,NtReleaseMutant,NtReleaseSemaphore,NtRemoveIoCompletionEx,NtReplyPort,NtReplyWaitReceivePort,NtRequestPort,NtResetEvent,NtRollbackTransaction,NtSetContextThread,NtSetEvent,NtSetInformationFile,NtSetInformationObject,NtSetInformationProcess,NtSetSystemInformation,NtSetValueKey,NtSuspendThread,NtTestAlert,NtTraceEvent,NtWaitForSingleObject,NtWriteFile,NtYieldExecution,Digital Sign,PE32/PE64,BL Import,Import,Export,Resource,BL String,String,Label
1,1659,74,32,2,2,19,108,0,0,331,24,3,0,268,6,1,0,0,85,0,22,205,7437,6,54,0,0,2874,420,48,0,22,0,0,52,30,53,0,0,77,0,14,1,3093,83,27,618,2,10,56,0,340,0,0,0,0,0,0,102,0,2,15,157,2656,0,243,2959,18,426,0,0,156,57,31,4,143,0,33,203,0,1941,377,406,0,38,0,0,1251,0,652,65,8,3,0,629,13,546,7,6,3,12,38,1,0,0,6650,255,280,192,1,65,0,54,109,4042,643,13,0,0,50,106,0,8,5,542,1
4,1864,178,73,7,2,34,88,2,0,919,48,8,0,266,14,4,27,1,625,0,20,472,12448,27,65,0,0,2788,702,132,0,99,0,0,415,72,73,0,5,124,2,16,8,2530,161,76,321,98,27,61,5,342,0,0,0,0,0,0,561,1,3,28,465,5933,1,1390,7348,390,424,2,0,554,364,95,11,673,0,78,357,0,3988,1902,2307,2,209,58,962,1402,1,1375,97,6,11,0,134,303,1220,22,12,6,2680,41,1,0,0,7098,187,356,439,1,111,0,86,1415,4675,241,56,0,0,2,16,0,5,0,270,1
4,1776,133,47,6,2,20,87,0,0,565,33,2,0,310,9,0,15,0,384,0,21,238,11179,20,56,0,0,3058,637,93,0,76,0,0,168,51,63,0,4,542,0,14,8,3150,116,58,658,102,18,55,0,383,0,0,0,0,0,0,278,1,3,23,447,5497,0,961,5732,391,438,1,0,379,188,64,8,401,0,46,357,0,2721,489,1193,0,188,26,8,1321,0,877,107,6,3,0,234,250,1075,17,14,9,220,38,1,0,0,6751,285,304,317,1,94,0,78,1288,4051,213,58,0,0,71,246,0,11,1,3260,1
1,1597,53,30,16,2,18,75,0,0,264,19,2,0,228,5,0,0,0,9400,0,20,143,6328,8,44,0,0,2505,299,39,0,4,0,0,65,22,41,0,0,77,0,13,0,2521,63,23,171,122,119,55,0,283,0,0,8,0,1,0,86,0,2,12,175,1965,2,168,4537,0,444,0,0,89,48,31,1,163,0,32,171,0,1979,318,281,0,75,0,0,1238,0,792,40,6,3,0,91,36,287,8,4,4,12,29,1,0,0,6387,110,300,182,1,49,0,40,98,3830,225,17,1,0,2,15,0,44,0,3012,1
0,2287,256,165,2,2,29,123,0,0,597,34,5,2,511,6,4,0,0,380,0,19,313,12564,60,65,0,0,3446,478,343,0,88,0,0,167,55,71,0,0,157,0,14,11,3274,108,36,157,8,12,61,0,290,0,0,0,0,0,0,277,0,16,78,419,5159,8,693,7632,903,438,1,0,350,181,31,1,167,0,33,205,0,2216,333,2049,0,179,58,9,1582,0,893,60,8,3,0,107,61,2165,176,6,0,2,49,1,0,0,7191,149,356,222,1,89,0,78,1272,6875,236,93,0,0,35,120,1,1,1,640,1
0,1607,53,30,0,2,16,80,0,0,142,18,2,0,238,6,0,0,0,562,0,20,145,6153,8,50,0,0,2620,299,40,0,7,0,0,31,18,47,0,0,77,0,13,0,2687,57,14,169,0,20,56,0,289,0,0,0,0,0,0,46,0,2,11,117,1723,0,112,2524,0,435,0,0,55,4,0,0,111,0,1,164,0,1862,421,250,2,3,0,0,1221,0,796,39,6,3,0,39,5,293,10,2,0,2,34,1,0,0,6394,83,304,175,1,50,0,45,91,3837,271,14,0,0,6,11,0,0,6,3514,1
0,2356,326,138,0,2,29,129,0,0,449,20,3,0,527,5,0,0,0,462,0,19,417,12256,90,58,0,0,3289,403,337,0,101,0,0,164,43,55,0,0,187,0,15,0,3191,83,24,139,1,10,55,0,262,0,0,0,0,0,0,179,0,10,77,349,4749,0,539,7988,1290,422,0,0,341,135,0,0,154,0,0,183,0,2144,241,1964,0,133,80,0,1317,0,760,41,8,3,0,82,0,2891,172,2,0,2,43,1,0,0,7403,127,300,197,1,76,0,52,1248,6859,207,122,0,0,0,1,0,1,0,795,1
1,1895,57,134,6,2,23,91,0,0,319,24,3,0,355,6,0,1,0,3961,0,21,183,8184,8,55,0,0,2624,440,56,0,42,0,0,64,18,51,0,0,92,0,14,0,2508,90,74,504,152,1265,56,4,352,0,0,0,0,1,0,142,0,9,16,153,2476,2,394,5687,0,442,0,0,122,39,31,10,121,0,81,421,0,2018,1081,1096,0,2538,0,0,1244,0,793,293,6,5,0,49,698,547,16,6,30,64,38,1,0,0,6469,88,324,206,1,55,0,49,114,4902,225,31,0,0,11,223,0,34,0,1369,1
14,1732,62,57,16,2,27,96,0,0,1447,75,3,2,287,17,4,45,0,465,0,22,261,11413,10,73,0,0,3349,641,116,0,103,14,0,400,45,79,0,14,85,0,14,11,3377,220,151,198,562,24,61,0,374,0,0,0,0,0,0,802,0,23,61,720,4489,8,994,3594,0,444,1,0,1004,399,90,37,1222,0,34,482,0,2979,867,1021,0,409,2,9,2193,0,1046,202,8,3,0,99,784,536,27,30,21,140,36,1,0,0,6616,135,358,404,1,85,0,116,241,4397,260,15,0,0,35,119,1,1,1,636,1
3,1818,64,44,7,4,24,88,2,1,579,35,3,1,229,6,3,10,0,3279,0,23,214,8163,8,67,0,2,2738,549,53,0,54,1,1,133,27,69,0,2,81,0,14,0,2609,131,93,658,308,73,63,22,422,0,2,0,0,1,0,266,0,2,21,366,2802,1,501,5510,0,442,1,0,275,166,95,7,333,0,155,485,1,2440,785,509,2,122,0,0,1308,0,888,319,6,3,0,84,1227,471,23,6,8,36,41,1,0,0,6526,106,324,391,2,66,1,77,115,4833,233,20,0,0,23,64,0,3,0,356,1
0,1615,58,54,6,2,18,83,0,0,1357,35,4,0,203,5,5,4,1,3532,0,23,194,18174,10,79,0,0,2717,2243,85,0,56,0,0,120,31,76,0,2,1291,0,13,0,2609,130,52,794,87,1171,55,0,395,0,0,0,0,0,0,232,0,5,15,1375,11788,1,2051,9375,3,453,0,0,223,1489,0,4,3961,0,77,2162,0,2193,4655,2281,4,2410,0,10,1273,0,974,575,6,3,0,706,522,954,25,2,27,56,57,1,0,0,8451,632,339,233,1,59,0,76,96,6656,297,33,0,0,2,7,0,3,1,429,1
0,1637,63,50,2,2,20,79,0,0,300,31,3,2,240,6,4,0,0,126,0,20,143,6933,10,44,0,0,2619,335,61,0,18,0,0,70,29,50,0,0,77,0,13,11,2618,72,28,154,7,12,61,0,285,0,0,0,0,0,0,179,0,8,12,226,2424,8,326,2891,0,443,1,0,130,87,31,1,132,0,33,178,0,1971,279,586,0,86,2,9,1919,0,787,53,8,3,0,45,59,332,7,6,0,2,28,1,0,0,6427,86,344,192,1,69,0,57,121,3959,229,14,0,0,35,118,0,1,0,619,1
2,1214,232,175,46,0,69,324,2,0,1894,122,17,5,700,19,17,38,0,8583,0,17,390,22119,108,59,0,0,5860,805,608,0,155,9,0,1144,159,95,8,11,3077,0,13,26,5463,275,135,620,217,19,47,10,1065,0,0,0,0,0,0,859,2,85,135,1034,8025,3,1745,10292,772,377,4,2,1310,699,111,119,511,0,484,917,0,2475,769,2842,20,2161,52,67,5443,2,2729,168,6,6,1,362,1091,1996,38,8,6,22,39,0,0,0,7321,864,515,449,7,185,0,142,115,8829,462,2991,0,1,117,519,0,27,1,4228,1
1,1788,132,68,0,2,21,94,0,0,320,25,4,0,293,6,3,2,0,260,0,21,228,9042,23,62,0,0,2814,502,75,0,71,0,0,110,44,62,0,1,297,0,14,0,3079,101,31,477,15,12,52,0,276,0,0,0,0,0,0,145,0,1,13,221,3867,0,592,5093,387,424,0,0,214,82,0,2,130,0,8,240,0,2188,324,1013,0,65,24,24,1262,0,785,49,6,3,0,77,265,1058,22,6,3,12,42,1,0,0,6972,127,270,219,1,75,0,62,1236,4086,197,54,0,0,22,57,0,0,0,399,1
1,1825,64,44,5,4,23,93,2,1,506,34,2,1,239,6,3,10,0,6285,0,24,227,8045,8,59,0,2,2826,464,53,0,51,1,1,115,27,62,0,2,89,0,14,0,2687,121,83,622,164,1235,62,22,403,0,2,0,0,1,0,200,0,2,17,338,2759,0,452,3502,0,443,1,0,225,154,124,17,324,0,155,358,1,2381,750,486,2,2530,0,0,1299,0,835,194,6,3,0,81,1130,439,16,4,30,64,37,1,0,0,6597,105,324,385,2,66,1,69,105,4867,233,28,0,0,37,79,0,1,0,352,1
0,1592,53,30,0,2,18,75,0,0,158,18,2,0,228,6,0,0,0,115,0,21,139,5899,8,47,0,0,2484,278,39,0,4,0,0,29,18,46,0,0,77,0,13,0,2517,58,15,135,0,12,55,0,277,0,0,0,0,0,0,45,0,1,11,116,1645,0,116,2432,0,443,0,0,63,2,0,0,110,0,0,158,0,1881,1181,251,0,19,0,0,1231,0,762,32,6,3,0,35,1,289,6,4,0,2,32,1,0,0,6387,81,300,177,1,49,0,45,97,3830,207,14,0,0,36,120,0,3,0,2578,1
1,1815,64,44,5,4,20,87,2,1,488,33,2,1,228,6,3,10,0,6806,0,23,211,7818,8,64,0,2,2646,505,54,0,51,1,1,112,25,67,0,2,91,0,14,0,2483,122,80,656,164,1247,62,22,428,0,2,0,0,1,0,213,0,3,17,338,2651,0,425,3388,0,433,1,0,216,152,93,8,327,0,154,471,0,2312,422,470,4,2525,0,0,1287,0,885,308,6,3,0,75,877,455,18,4,30,64,41,1,0,0,6530,97,320,379,2,67,1,72,108,4794,293,27,0,0,5,10,0,0,0,609,1
3,1629,41,56,2,2,18,81,0,0,448,29,3,0,245,10,4,16,0,226,0,19,199,8774,3,61,0,0,2659,471,37,0,68,0,0,149,33,57,0,5,89,0,15,0,2808,121,64,496,83,14,56,0,358,0,0,0,0,0,0,260,5,2,24,313,3520,0,689,5456,0,413,0,0,314,146,64,27,215,0,27,343,0,2489,1765,900,0,100,0,48,1292,0,997,128,6,3,0,73,368,424,34,18,6,344,39,1,0,0,7258,149,331,302,1,85,0,61,169,4202,226,23,0,0,1,2,0,2,0,360,1
1,1821,64,44,5,4,20,85,2,1,504,30,2,1,239,6,3,10,0,6361,0,20,208,8066,8,64,0,2,2779,514,53,0,50,1,1,115,25,67,0,2,93,0,14,0,2583,125,82,622,164,1260,62,22,422,0,2,0,0,1,0,222,0,2,18,342,2742,0,441,3469,0,433,1,0,224,151,93,9,324,0,155,479,1,2327,883,474,2,2565,0,0,1292,0,839,317,6,3,0,82,1177,451,16,4,30,64,42,1,0,0,6524,105,324,380,2,66,1,74,104,4761,234,29,0,0,0,0,0,0,0,652,1
0,1719,120,44,0,2,19,85,0,0,169,21,2,0,290,5,0,0,0,177,0,20,189,7366,12,47,0,0,2732,463,66,0,30,0,0,66,44,45,0,0,110,0,14,0,3068,66,15,135,0,12,49,0,257,0,0,0,0,0,0,81,0,1,8,180,2376,0,161,3402,387,424,0,0,124,37,0,0,116,0,0,183,0,2052,210,510,0,35,24,0,1244,0,663,34,6,3,0,78,0,1006,5,2,0,2,34,1,0,0,6585,125,316,176,1,57,0,42,1215,3915,214,47,0,0,21,168,4,107,0,2515,1
0,1616,53,39,0,2,18,86,0,0,491,21,2,0,241,5,0,6,0,158,0,21,156,8999,8,80,0,0,2850,427,57,0,26,0,0,76,22,86,0,0,294,0,14,1,3534,97,17,957,1979,12,55,0,299,0,0,8,0,2,0,141,4,5,12,187,3983,0,290,4122,0,443,1,0,228,134,1,7,179,0,41,218,0,3345,419,454,0,51,0,1050,1253,0,923,50,74,6,0,35,33,287,15,4,0,2,31,1,0,0,6827,97,320,292,1,85,0,128,98,4436,215,28,0,0,18,42,0,0,0,9862,1
0,1768,148,49,0,1,24,107,0,0,245,18,3,0,275,4,0,0,0,412,0,23,352,8091,16,63,0,0,2809,482,80,0,39,0,0,66,45,56,0,0,272,0,14,1,3147,74,23,415,2,45,50,0,272,0,0,0,0,0,0,86,0,1,11,191,3129,1,246,5606,281,409,0,0,131,53,0,0,128,0,0,185,0,2074,954,574,0,625,24,0,1311,0,803,35,10,3,0,76,38,1360,8,2,1,4,44,0,0,0,6932,129,269,201,296,70,0,54,1426,4134,189,48,0,0,32,62,0,2,0,295,1
4,1760,95,63,7,2,33,83,2,0,785,40,8,0,253,13,4,25,1,422,0,20,417,11169,15,61,0,0,2790,592,98,0,54,0,0,356,47,66,0,4,89,1,16,8,2565,143,70,321,98,23,61,3,348,0,0,0,0,0,0,492,1,3,25,373,5358,1,1293,6651,2,443,2,0,436,277,64,10,663,0,79,322,0,3805,600,2021,2,179,34,962,1370,0,1453,91,6,110,0,99,317,368,16,10,6,2678,36,1,0,0,6868,146,356,356,1,104,0,77,142,4062,241,23,0,0,3,152,0,6,0,335,1
0,1786,141,66,2,2,23,86,0,0,379,35,3,2,299,6,4,0,0,243,0,20,201,8562,22,56,0,0,2877,475,94,0,49,0,0,112,57,62,0,0,114,0,13,11,2883,93,32,158,9,12,61,0,285,0,0,0,0,0,0,243,0,9,13,295,3196,8,407,3953,387,443,1,0,264,124,31,2,147,0,33,206,0,2185,314,853,0,139,26,9,1823,0,785,58,8,3,0,102,66,1058,8,6,0,2,40,1,0,0,6665,149,344,208,1,76,0,69,1250,4059,229,51,0,0,35,120,1,1,1,640,1
0,1574,53,30,0,2,17,83,0,0,164,18,2,0,201,5,0,0,0,558,0,20,162,5857,8,56,0,0,2516,250,40,0,7,0,0,30,17,53,0,0,80,0,13,0,2504,70,15,169,0,18,50,0,281,0,0,0,0,0,0,45,0,2,11,117,1488,0,120,2268,0,428,0,0,63,4,0,0,109,0,0,157,0,1866,379,259,2,1,0,0,1223,0,673,32,6,3,0,20,0,293,6,2,0,2,40,1,0,0,6422,64,288,183,1,50,0,50,91,3825,253,15,0,0,2,10,0,0,6,3506,1
1,1572,55,33,2,1,16,72,0,0,445,25,3,0,196,4,0,0,0,3605,0,25,266,7373,10,61,0,0,2430,322,78,0,7,0,0,56,21,58,0,0,196,0,13,0,2475,87,25,1091,70,27,50,0,272,0,0,0,0,0,13,286,0,2,12,194,3709,1,293,2267,15,431,0,0,95,57,31,27,138,0,64,214,0,2073,462,360,0,690,0,4,1365,1,793,56,12,3,0,62,166,611,6,6,3,10,36,0,0,0,6582,94,296,192,6,49,0,61,727,3901,202,292,0,0,7,18,0,23,0,4429,1
1,1832,132,47,0,2,20,84,0,0,314,23,2,0,289,7,0,5,0,275,0,20,458,10588,20,54,0,0,3058,897,73,0,252,0,0,112,48,54,0,1,120,0,13,0,2803,138,221,139,626,14,55,0,478,0,0,0,0,0,0,215,0,4,15,227,3808,0,1005,3903,387,442,0,0,283,70,4,2,121,0,402,795,0,2467,663,722,0,95,24,0,1283,0,777,633,6,3,0,149,1912,1693,49,9,3,12,39,1,0,0,7036,196,300,198,1,56,0,56,1255,4453,209,53,0,0,80,214,6,1,2,729,1
2,2045,143,58,5,4,23,93,2,1,696,39,3,1,302,6,4,15,0,6570,0,23,482,12284,20,63,0,2,3295,1071,86,0,262,1,1,210,55,65,0,3,128,0,14,0,2915,174,257,959,695,1241,63,22,601,0,2,0,0,1,0,451,0,4,21,454,4662,0,1208,4885,387,442,1,0,445,225,130,11,346,0,489,1026,1,2962,911,917,2,2630,24,0,1350,0,874,828,6,3,0,171,4050,1783,51,8,33,72,40,1,0,0,7080,198,323,394,2,73,1,73,1253,5298,235,66,0,0,35,57,6,1,0,3786,1
2,1614,53,30,4,2,22,78,0,0,267,19,3,0,240,7,0,0,0,470,0,20,153,6525,8,53,0,0,2691,305,39,0,13,0,0,58,22,49,0,0,84,2,13,0,2620,67,33,169,78,43,55,0,277,0,0,0,0,0,0,107,0,2,14,151,1944,2,214,4658,0,443,0,0,136,37,2,2,124,0,1,176,0,3478,417,288,0,118,0,0,1240,0,792,49,6,3,0,81,101,306,13,6,5,2926,35,1,0,0,6419,107,300,186,1,49,0,49,109,3857,225,23,0,0,32,83,0,1,3,874,1
5,1625,57,41,10,2,21,79,0,0,498,28,3,0,235,10,1,19,0,323,0,20,201,9770,8,61,0,0,2685,415,60,0,73,0,0,139,27,60,0,4,92,2,18,8,2582,131,61,651,173,17,56,0,370,0,0,0,1,0,0,272,2,1,26,328,4754,1,828,6668,2,445,1,0,316,139,67,17,470,0,63,326,0,2385,462,819,0,135,0,22,1313,0,1006,100,6,3,0,67,246,368,31,14,9,148,40,1,0,0,6870,109,305,324,1,142,0,69,150,4106,218,30,0,0,26,75,0,13,1,267,1
0,1646,62,50,2,2,20,80,0,0,326,31,3,2,251,6,4,0,0,130,0,20,143,7193,10,51,0,0,2749,330,61,0,19,0,0,71,31,57,0,0,78,0,13,11,2675,76,29,154,7,12,61,0,285,0,0,0,0,0,0,199,0,8,12,227,2493,8,332,2986,0,443,1,0,182,88,31,1,132,0,33,178,0,1978,298,583,0,104,2,9,1910,0,763,53,8,3,0,45,64,325,7,6,0,2,35,1,0,0,6413,86,344,200,1,69,0,64,121,3926,229,15,0,0,35,120,1,1,1,640,1
1,1687,107,56,6,0,14,71,2,0,363,14,3,1,388,3,1,0,0,29618,0,12,3153,8031,12,25,0,0,2828,274,69,0,52,0,0,81,4,26,0,0,85,0,0,0,2985,70,31,244,104,14528,47,0,70,0,0,1,0,1,0,115,0,3,9,283,3312,2,325,6065,388,282,0,0,229,108,31,34,59,0,33,21,0,1935,465,883,0,140,24,18,1348,0,792,17,4,0,0,108,306,1067,4,4,4,14,15,0,0,0,803,101,276,181,29,20,0,32,215,4131,151,46,0,0,7,19,0,78,0,8922,1
1,819,58,105,13,2,59,261,2,1,1948,121,14,3,493,14,15,39,1,6559,0,23,422,21359,82,90,0,2,4984,1088,610,0,206,7,1,1717,117,110,8,11,90,0,54,15,4181,315,211,1138,255,1216,57,24,1373,0,2,0,0,1,0,772,1,52,74,835,9224,0,1997,7969,0,404,4,2,1058,563,173,84,1000,0,557,1778,1,3286,2260,2337,24,2853,2,525,3785,0,8425,446,4,4,0,671,2311,822,93,6,30,64,52,0,0,0,7502,1822,547,601,4,318,1,145,75,9266,722,28,0,0,51,153,0,8,0,794,1
1,1956,143,56,5,4,23,90,2,1,575,36,2,1,287,6,3,10,0,6456,0,23,263,9313,20,66,0,2,2887,627,86,0,77,1,1,151,51,69,0,2,129,0,14,0,2763,129,82,624,164,1256,63,22,406,0,2,0,0,1,0,259,0,3,17,400,3387,0,492,4420,387,442,1,0,285,184,93,16,337,0,154,459,1,2614,471,732,2,2596,24,0,1316,0,856,271,6,3,0,134,1785,1162,17,5,30,64,44,1,0,0,6730,164,324,393,2,73,1,74,1243,4892,233,67,0,0,28,108,0,4,0,565,1
1,842,50,125,7,1,48,176,2,0,1325,68,13,3,610,10,16,18,1,554,0,29,249,18867,79,81,0,0,5442,626,702,0,48,3,0,1207,71,89,8,5,721,0,10,24,5190,206,71,773,195,24,60,2,748,0,0,0,0,0,0,396,1,47,58,550,8098,0,1356,8277,0,472,2,1,565,284,111,48,610,0,234,1175,0,2368,3168,2413,16,229,2,35,5392,0,9477,102,8,7,0,155,461,457,91,6,3,12,49,1,0,0,7047,1112,513,339,7,324,0,109,122,6795,648,19,0,0,6,14,0,312,0,5028,1
0,1621,54,54,2,2,19,94,0,0,952,33,5,0,230,5,4,4,1,3001,0,22,172,17824,8,77,0,0,2740,2167,89,0,24,0,0,118,32,74,0,2,1323,0,13,0,2890,121,23,654,7,1078,49,0,326,0,0,0,0,0,0,194,0,5,15,1357,11684,0,1931,8717,2,411,0,0,223,1485,0,6,4048,0,20,1901,0,2074,1723,2276,4,2237,0,10,1232,0,830,323,6,3,0,700,62,866,17,2,23,48,55,1,0,0,8350,626,291,229,1,59,0,74,95,6675,273,25,0,0,2,7,0,3,1,429,1
2,1629,57,43,8,2,18,79,0,0,328,26,2,1,242,5,1,10,0,101,0,20,158,7092,8,54,0,0,2729,327,87,0,25,0,0,107,36,52,0,1,76,0,14,7,2633,84,36,156,65,12,59,0,284,0,0,0,0,0,0,171,0,7,16,233,2485,8,269,2757,0,433,1,0,382,113,31,7,270,0,64,236,0,2087,282,431,0,107,0,33,1262,1,787,59,6,4,0,55,288,312,5,6,6,18,38,1,0,0,6403,96,336,219,1,78,0,52,109,3858,229,14,0,0,0,0,0,0,0,797,1
1,2106,146,182,10,2,23,107,0,0,1537,50,4,1,430,5,6,6,1,4117,0,21,262,23442,22,87,0,0,3200,2512,165,0,97,0,0,227,73,89,0,3,1615,0,13,3,3067,178,102,1154,163,1251,62,1,469,0,0,0,0,0,0,395,0,19,22,1784,14009,9,2456,13225,391,514,1,0,482,1641,93,11,5145,0,134,2273,0,2624,3046,3541,4,2675,26,16,1373,0,1264,654,8,3,0,4931,1007,1902,29,6,30,64,61,1,0,0,8774,715,354,274,1,87,0,100,1255,8315,318,68,0,0,2,7,0,3,1,429,1
1,1625,53,30,3,2,16,76,0,0,184,19,1,0,239,5,0,0,0,127,0,20,148,6185,8,36,0,0,2627,285,39,0,8,0,0,38,21,33,0,0,79,0,13,0,2606,57,22,137,2,17,55,3,308,0,0,0,0,0,0,69,0,1,12,126,1786,0,147,2514,0,431,0,0,87,19,0,2,121,0,1,166,0,4137,402,262,0,21,0,0,1234,1,766,39,6,106,0,42,51,279,2,4,3,10,21,1,0,0,6394,86,300,173,1,49,0,32,96,3783,208,14,0,0,3,86,0,6,0,1155,1
3,1372,230,170,17,0,73,369,0,0,2188,135,19,5,843,17,21,46,1,405,0,25,450,30042,110,91,0,0,7993,1096,988,0,249,8,0,1967,165,115,8,12,112,1,58,35,7405,330,145,996,294,19,69,7,1076,0,0,0,0,0,0,933,2,82,119,1051,13505,0,2592,12668,440,387,5,2,1322,741,144,99,1240,0,482,1670,0,3679,2022,4013,22,537,28,531,3828,1,8639,180,10,12,0,239,1014,2299,105,9,6,120,51,0,0,0,7762,1508,663,775,2,510,0,161,108,10129,803,46,0,0,4,139,0,3,0,472,1
10,1646,61,53,12,2,23,87,0,0,1115,64,3,2,226,15,4,33,0,325,0,21,225,9541,10,71,0,0,2878,517,102,0,73,10,0,302,38,77,0,10,85,0,14,7,2967,182,109,186,404,20,54,0,381,0,0,0,0,0,0,604,0,19,46,579,3566,8,789,3025,0,433,1,0,724,307,82,25,912,0,33,391,0,2638,667,904,0,278,2,9,2073,0,961,152,8,3,0,72,535,459,23,22,15,102,41,1,0,0,6584,112,286,348,1,85,0,103,200,4247,221,13,0,0,35,119,1,1,1,636,1
2,2979,286,707,6,1,496,151,0,0,1092,42,4,1,601,4,2,2,0,2753,0,21,27292,28775,76,72,0,0,13572,756,206,0,692,0,0,260,60,114,0,1,41860,0,14,0,4028,174,103,1224,159,695,62,68,432,0,0,0,0,2,13,950,0,12,20,626,6815,3,2455,17178,1044,407,1,0,721,262,62,9,468,0,81,476,0,2668,658,5058,0,121241,64,8,18345,1,764,295,14,105,0,150,847,36474,17,6,34,74,47,0,0,0,60988,151,19515,405,13723,1955,0,164,1808,81339,279,109,0,0,4,9,0,2,0,2137,1
0,1741,132,44,0,2,19,79,0,0,206,21,2,0,286,6,0,0,0,233,0,20,197,7457,20,54,0,0,2724,415,72,0,36,0,0,75,44,51,0,0,114,0,13,0,2777,66,19,137,0,12,55,0,259,0,0,0,0,0,0,103,0,1,12,190,2403,0,192,3475,387,436,0,0,173,45,0,1,119,0,0,183,0,2077,237,513,0,60,24,0,1260,0,803,35,6,4,1,75,7,1009,6,2,0,2,39,1,0,0,6606,127,300,182,1,56,0,49,1214,3924,207,51,0,0,23,80,0,4,0,565,1
1,1810,64,44,5,4,20,84,2,1,513,33,2,1,228,6,3,10,0,6269,0,23,207,7754,8,63,0,2,2643,461,53,0,47,1,1,110,25,66,0,2,91,0,14,0,2490,119,79,622,164,1255,63,22,408,0,2,0,0,1,0,189,0,2,18,337,2644,0,423,3375,0,431,1,0,213,155,93,4,330,0,155,359,1,2346,1234,469,2,2558,0,0,1287,0,876,197,6,3,0,79,1127,435,17,4,30,64,41,1,0,0,6516,102,324,380,2,66,1,71,104,4779,234,29,0,0,1,2,0,0,0,938,1
0,1594,53,30,0,2,18,75,0,0,168,18,2,0,229,6,0,0,0,110,0,20,139,5922,8,50,0,0,2498,269,39,0,4,0,0,30,20,47,0,0,74,0,13,0,2472,66,18,135,0,12,55,0,268,0,0,0,0,0,0,47,0,1,12,119,1660,0,123,2436,0,444,0,0,60,4,0,1,104,0,0,158,0,1908,225,252,0,30,0,0,1233,0,767,32,6,3,0,31,1,275,7,6,0,2,35,1,0,0,6360,77,300,176,1,49,0,46,107,3804,207,14,1,0,46,79,0,11,0,14575,1
1,1822,64,44,5,4,20,86,2,1,571,33,2,1,240,6,3,10,0,6435,0,23,205,8036,8,63,0,2,2781,513,53,0,48,1,1,115,27,66,0,2,92,0,14,0,2616,119,82,624,166,1263,62,22,413,0,2,0,0,1,0,248,0,2,18,340,2753,0,431,3466,0,433,1,0,220,154,93,13,322,0,154,471,1,2376,2072,475,2,2581,0,0,1294,0,864,307,6,3,0,163,1365,469,17,6,30,64,41,1,0,0,6508,187,324,383,2,66,1,73,114,4786,233,29,0,0,5,12,0,17,2,6586,1
1,1668,53,32,0,2,18,74,0,0,207,20,2,0,232,7,1,2,0,157,0,20,362,8220,8,49,0,0,2743,530,39,0,185,0,0,53,22,46,0,0,75,0,13,0,2459,73,153,472,498,14,56,0,388,0,0,0,0,0,0,101,0,3,12,140,2809,1,742,2809,0,443,0,0,165,23,2,1,114,0,335,496,0,2171,645,357,0,55,0,0,1235,0,778,367,6,3,0,50,1188,829,43,8,3,12,34,1,0,0,6721,94,300,177,1,49,0,45,117,4222,210,14,0,0,40,69,6,3,0,1942,1
